file,site,sample_rate
recover-20250224/UBNA_009/20250213_132000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_133000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_134000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_135000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_140000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_141000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_142000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_143000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_144000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_145000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_150000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_151000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_152000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_153000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_154000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_155000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_160000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_161000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_162000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_163000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_164000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_165000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_170000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_171000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_172000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_173000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_174000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_175000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_180000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_181000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_182000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_183000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_184000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_185000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_190000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_191000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_192000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_193000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_194000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_195000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_200000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_201000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_202000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_203000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_204000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_205000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_210000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_211000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_212000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_213000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_214000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_215000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_220000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_221000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_222000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_223000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_224000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_225000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_230000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_231000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_232000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_233000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_234000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250213_235000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_000000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_001000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_002000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_003000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_004000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_005000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_010000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_011000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_012000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_013000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_014000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_015000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_020000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_021000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_022000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_023000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_024000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_025000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_030000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_031000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_032000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_033000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_034000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_035000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_040000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_041000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_042000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_043000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_044000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_045000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_050000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_051000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_052000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_053000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_054000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_055000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_060000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_061000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_062000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_063000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_064000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_065000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_070000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_071000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_072000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_073000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_074000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_075000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_080000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_081000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_082000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_083000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_084000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_085000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_090000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_091000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_092000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_093000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_094000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_095000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_100000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_101000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_102000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_103000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_104000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_105000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_110000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_111000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_112000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_113000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_114000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_115000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_120000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_121000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_122000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_123000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_124000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_125000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_130000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_131000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_132000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_133000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_134000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_135000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_140000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_141000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_142000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_143000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_144000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_145000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_150000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_151000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_152000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_153000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_154000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_155000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_160000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_161000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_162000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_163000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_164000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_165000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_170000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_171000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_172000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_173000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_174000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_175000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_180000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_181000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_182000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_183000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_184000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_185000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_190000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_191000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_192000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_193000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_194000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_195000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_200000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_201000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_202000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_203000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_204000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_205000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_210000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_211000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_212000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_213000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_214000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_215000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_220000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_221000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_222000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_223000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_224000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_225000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_230000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_231000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_232000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_233000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_234000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250214_235000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_000000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_001000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_002000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_003000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_004000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_005000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_010000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_011000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_012000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_013000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_014000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_015000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_020000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_021000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_022000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_023000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_024000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_025000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_030000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_031000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_032000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_033000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_034000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_035000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_040000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_041000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_042000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_043000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_044000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_045000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_050000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_051000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_052000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_053000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_054000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_055000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_060000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_061000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_062000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_063000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_064000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_065000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_070000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_071000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_072000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_073000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_074000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_075000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_080000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_081000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_082000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_083000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_084000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_085000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_090000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_091000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_092000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_093000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_094000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_095000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_100000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_101000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_102000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_103000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_104000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_105000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_110000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_111000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_112000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_113000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_114000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_115000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_120000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_121000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_122000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_123000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_124000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_125000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_130000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_131000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_132000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_133000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_134000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_135000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_140000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_141000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_142000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_143000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_144000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_145000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_150000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_151000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_152000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_153000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_154000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_155000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_160000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_161000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_162000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_163000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_164000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_165000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_170000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_171000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_172000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_173000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_174000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_175000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_180000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_181000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_182000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_183000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_184000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_185000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_190000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_191000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_192000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_193000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_194000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_195000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_200000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_201000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_202000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_203000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_204000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_205000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_210000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_211000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_212000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_213000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_214000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_215000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_220000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_221000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_222000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_223000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_224000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_225000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_230000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_231000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_232000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_233000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_234000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250215_235000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_000000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_001000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_002000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_003000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_004000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_005000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_010000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_011000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_012000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_013000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_014000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_015000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_020000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_021000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_022000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_023000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_024000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_025000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_030000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_031000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_032000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_033000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_034000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_035000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_040000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_041000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_042000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_043000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_044000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_045000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_050000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_051000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_052000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_053000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_054000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_055000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_060000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_061000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_062000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_063000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_064000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_065000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_070000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_071000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_072000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_073000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_074000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_075000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_080000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_081000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_082000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_083000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_084000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_085000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_090000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_091000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_092000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_093000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_094000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_095000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_100000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_101000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_102000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_103000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_104000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_105000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_110000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_111000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_112000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_113000.WAV,Foliage,250000
recover-20250224/UBNA_009/20250216_114000.WAV,Foliage,250000
